,arima_forecast,garch_forecast
88,-3.790504654592821e+19,1.4207050651633981e+19
89,-6.131275908307709e+19,2.298040902889431e+19
90,-9.917556549691864e+19,3.71716278124587e+19
91,-1.604199996660788e+20,6.0126428232441e+19
92,-2.594850471880021e+20,9.725663321042903e+19
93,-4.197262801041964e+20,1.5731605853687543e+20
94,-6.789221657249002e+20,2.5446431216707797e+20
95,-1.0981807167236761e+21,4.11605062883558e+20
96,-1.7763463140079588e+21,6.657858084246391e+20
97,-2.8733032544074654e+21,1.0769321922190508e+21
98,-4.647670066745522e+21,1.74197607092583e+21
99,-7.517771406894837e+21,2.8177081654747034e+21
100,-1.2160262263603596e+22,4.557743035794472e+21
101,-1.966965611431103e+22,7.372311240342148e+21
102,-3.1816367383231087e+22,1.1924975277813382e+22
103,-5.146410428234313e+22,1.9289071057974025e+22
104,-8.324501655647266e+22,3.1200757537150664e+22
105,-1.3465177094056479e+23,5.046833349134396e+22
106,-2.178040219996876e+23,8.163432193467551e+22
107,-3.523057414534842e+23,1.3204641518185344e+23
108,-5.698670498438605e+23,2.135897665240737e+23
109,-9.217801934136868e+23,3.454890335415766e+23
110,-1.4910122022366088e+24,5.588407826834686e+23
111,-2.4117651942438156e+24,9.03944814655568e+23
112,-3.901115861721748e+24,1.4621628436260882e+24
113,-6.310193464479732e+24,2.3651003320322649e+24
114,-1.0206962051516436e+25,3.825633789672185e+24
115,-1.651012364478849e+25,6.188098531999997e+24
116,-2.6705711394871544e+25,1.0009469161715495e+25
117,-4.3197436703104024e+25,1.6190671881068476e+25
118,-6.9873388135132065e+25,2.618898682090494e+25
119,-1.1302268704133525e+26,4.236161635191326e+25
120,-1.828182105802428e+26,6.85214190307755e+25
121,-2.9571494887162384e+26,1.10835828996385e+26
122,-4.7832943287542246e+26,1.7928089002065814e+26
123,-7.737148467737754e+26,2.8999320722947493e+26
124,-1.2515112451256518e+27,4.6907431254690334e+26
125,-2.024363889625502e+27,7.587443609230375e+26
126,-3.2744804919497525e+27,1.2272959525468458e+27
127,-5.296588497309668e+27,1.9851947938110017e+27
128,-8.567420016336314e+27,3.211123088278805e+27
129,-1.3858106170340217e+28,5.194105646571068e+27
130,-2.2415978936742582e+28,8.40165036532509e+27
131,-3.6258642091219546e+28,1.3589967872094841e+28
132,-5.864964140130496e+28,2.198225571571066e+28
133,-9.486787805919096e+28,3.5557079376406756e+28
134,-1.534521622369762e+29,5.751483879229438e+28
135,-2.4821432266579444e+29,9.303229453368842e+28
136,-4.014954828808097e+29,1.5048304068901463e+29
137,-6.494332037025065e+29,2.4341166310599246e+29
138,-1.0504812732762638e+30,3.937270104640463e+29
139,-1.6991907700635807e+30,6.368674236511506e+29
140,-2.748501421700217e+30,1.0301556777372581e+30
141,-4.445798669684067e+30,1.6663133973635335e+30
142,-7.191237252167021e+30,2.6953211036335957e+30
143,-1.163208167063257e+31,4.359777616375786e+30
144,-1.8815305245490686e+31,7.052095143182336e+30
145,-3.0434424508449777e+31,1.1407014367360634e+31
146,-4.922876259913543e+31,1.8451250888605259e+31
147,-7.962927198998573e+31,2.984555365586251e+31
148,-1.2880317568182154e+32,4.827624307981544e+31
149,-2.083437114407952e+32,7.808853783630961e+31
150,-3.3700335311725964e+32,1.2631098346512157e+32
151,-5.451148932064111e+32,2.0431250201367842e+32
152,-8.817427009162256e+32,3.304827286901465e+32
153,-1.4262501360876348e+33,5.345675515988393e+32
154,-2.3070102520568133e+33,8.646820012500638e+32
155,-3.731671022093572e+33,1.3986538484230713e+33
156,-6.036110418112678e+33,2.2623722766063797e+33
157,-9.763622989254707e+33,3.659467511370203e+33
158,-1.5793006965255203e+34,5.919318675024584e+33
159,-2.5545749695486595e+34,9.57470819665113e+33
160,-4.1321157455331255e+34,1.5487430578425074e+34
161,-6.683843981098533e+34,2.5051469036459005e+34
162,-1.0811355033304683e+35,4.0521640933707596e+34
163,-1.748775075939933e+35,6.554519344037727e+34
164,-2.8287057975691327e+35,1.0602167839562342e+35
165,-4.575532096316348e+35,1.7149383043700878e+35
166,-7.401085677560436e+35,2.7739736177550996e+35
167,-1.1971518952011968e+36,4.4870008515132755e+35
168,-1.9364357104108316e+36,7.257883244677028e+35
169,-3.132253539075008e+36,1.1739883930621021e+36
170,-5.066531349479412e+36,1.8989679229896022e+36
171,-8.195294408650666e+36,3.071648062156512e+36
172,-1.3256179782912398e+37,4.968499838004645e+36
173,-2.1442341626117164e+37,8.036724956999431e+36
174,-3.468374916005431e+37,1.2999688062865372e+37
175,-5.610219614877966e+37,2.102745715897919e+37
176,-9.074729488417332e+37,3.4012658798771696e+37
177,-1.4678697259829531e+38,5.501668365390801e+37
178,-2.3743314169390716e+38,8.899143986895545e+37
179,-3.840565397374623e+38,1.4394681474748189e+38
180,-6.2122509377930695e+38,2.3283908549471907e+38
181,-1.0048536535920484e+39,3.7662549066557576e+38
182,-1.625386474642314e+39,6.092051079727457e+38
183,-2.629120352507295e+39,9.854108996292821e+38
184,-4.2526955501393675e+39,1.5939371295482185e+39
185,-6.878886097750443e+39,2.5782499198133677e+39
186,-1.1126842584410634e+40,4.170410818462928e+39
187,-1.7998063078663504e+40,6.745787621710315e+39
188,-2.9112506277153225e+40,1.0911551072081658e+40
189,-4.709051290869363e+40,1.7649821410840628e+40
190,-7.617057717026904e+40,2.854921301075288e+40
191,-1.2320861396650408e+41,4.617936604348463e+40
192,-1.992943091610475e+41,7.469676475407346e+40
193,-3.223656235170141e+41,1.2082467003707619e+41
194,-5.214378456814691e+41,1.9543819518330914e+41
195,-8.434442355935048e+41,3.1612822219823494e+41
196,-1.3643010081598179e+42,5.113486275110232e+41
197,-2.2068053373512545e+42,8.271245668583242e+41
